Latdeg,Longdeg,Year,Month,depth(m),TEMP,Salinity,DOXY(umol/l)
55.7742,5.5627,2002,2,30,6.378,34.8618,289.4
55.7742,5.5627,2002,2,40,6.378,34.862,288.51
55.7742,5.5627,2002,2,45,6.378,34.8619,288.96
55.7742,5.5627,2002,2,50,6.378,34.8619,288.96
55.4478,5.4182,2002,2,10,6.664,34.7877,288.06
55.4478,5.4182,2002,2,44.5,6.668,34.7891,288.06
54.8048,4.489,2002,2,25,6.874,34.6197,289.4
54.7455,5.5447,2002,2,5,6.959,34.5473,288.96
54.7455,5.5447,2002,2,10,6.959,34.5473,289.4
54.7455,5.5447,2002,2,15,6.959,34.547,289.4
55.1348,6.1693,2002,2,5.5,7.344,34.5816,286.72
55.1348,6.1693,2002,2,15,7.345,34.5814,287.17
55.1348,6.1693,2002,2,20,7.347,34.5814,287.17
55.1348,6.1693,2002,2,30,7.347,34.5814,287.17
55.6712,6.8237,2002,2,25,6.131,33.755,293.87
55.4307,4.0693,2002,2,5.5,7.157,34.7675,284.04
55.4307,4.0693,2002,2,25,7.163,34.7675,284.04
55.4307,4.0693,2002,2,28.5,7.164,34.7675,284.04
55.115,3.5442,2002,2,5,7.202,34.6465,284.49
55.5807,3.1775,2002,2,5,7.116,34.863,284.49
55.5807,3.1775,2002,2,5.5,7.116,34.8631,284.49
55.5807,3.1775,2002,2,15,7.116,34.8633,284.94
55.5807,3.1775,2002,2,20,7.116,34.8643,284.94
55.5807,3.1775,2002,2,25,7.118,34.8649,284.94
55.5807,3.1775,2002,2,35,7.12,34.8659,284.94
55.5807,3.1775,2002,2,40.5,7.12,34.8659,284.94
55.6448,2.564,2002,2,5.5,7.077,34.868,283.6
55.6448,2.564,2002,2,25,7.078,34.8709,283.6
55.6448,2.564,2002,2,35,7.075,34.8708,283.6
55.6448,2.564,2002,2,50,7.074,34.8708,283.6
55.6448,2.564,2002,2,65,7.075,34.8708,283.6
55.6448,2.564,2002,2,70,7.075,34.8708,283.15
55.6448,2.564,2002,2,73,7.076,34.8708,283.15
55.3155,2.6028,2002,2,5.5,7.31,34.818,284.49
55.3155,2.6028,2002,2,20,7.311,34.8186,284.49
54.1208,1.654,2002,2,30,6.962,34.6023,285.38
54.262,3.5237,2002,2,25,6.493,34.6719,289.4
54.641,2.6758,2002,2,15,7.381,34.59,288.06
55.7333,6.6667,2002,2,1,6.5,34.18,305.48
55.7333,6.6667,2002,2,5,6.47,34.18,304.59
55.7333,6.6667,2002,2,10,6.46,34.19,305.03
55.7333,6.6667,2002,2,15,6.46,34.19,305.03
55.7333,6.6667,2002,2,20,6.54,34.28,303.25
55.7333,6.6667,2002,2,25,6.62,34.39,300.12
55.7333,6.6667,2002,2,30,6.63,34.39,303.25
55.7333,6.6667,2002,2,35,6.64,34.39,300.12
55.3167,6.8333,2002,2,1,6.05,33.31,307.27
55.3167,6.8333,2002,2,5,6.05,33.31,308.16
55.3167,6.8333,2002,2,10,6.05,33.31,299.23
55.3167,6.8333,2002,2,20,6.05,33.31,288.06
55.3167,6.8333,2002,2,22,6.05,33.31,306.37
55,6.8333,2002,2,1,6.36,33.85,312.63
55,6.8333,2002,2,5,6.36,33.85,309.05
55,6.8333,2002,2,10,6.37,33.85,307.27
55,6.8333,2002,2,15,6.37,33.86,308.61
55,6.8333,2002,2,20,6.37,33.89,305.48
55,6.8333,2002,2,25,6.34,33.96,304.14
55,6.8333,2002,2,30,6.35,34.01,303.69
